No;Review
131;"Hanya membaca judulnya saja saya sudah menyukainya, begitu menarik perhatian. Saya sedikit kesulitan demi mendapatkan buku ini karena berkali-kali saya kehabisan stok. Tapi alhamdulillah setelah ujian nasional kelar tak tanggung-tanggung saya dan teman saya langsung ke gramedia untuk membelinya. Tere Liye selalu menghadirkan karya-karya novelnya yang menakjubkan. Dalam novelnya kali ini bang Tere menghadirkan bumbu-bumbu cinta yang tak biasa. Tania, gadis remaja yang menyukai atau lebihnya mencintai seseorang yang telah merubah nasib hidupnya. Tapi cinta tak akan sampai jika tak ada kata untuk menyampaikannya kan? itulah yang dialami Tania. Cinta yang tak tersampaikan.Dalam novel ini mengandung beberapa quote yang indah, kita bisa lebih banyak belajar tentang cinta dan kehidupan. Rasanya sayang jika kita melewatkan novel yang satu ini. 
"
133;"""Awalnya rada 'ngeh' pas nemu buku ini di perpus, soalnya aku nggak terlalu suka novel-novel kek gitu, plus aku blum pernah baca novelnya Tere Liye. Emang sih, temanya tentang cinta perbedaan usia, di satu sisi kek ringan gitu temanya, tapi juga bikin aku tertarik buat baca.
Dan alhasil, aku jatuh suka sama buku ini *meskipun aku nggak berekspektasi apa-apa*, rasanya realistis aja nemu feel-nya buku ini, terutama di saat jaman sekarang novel terkenal kebanyakan teenlit yg tokoh-tokohnya kaya plus bisa pulang-pergi ke luar negeri seolah duit tinggal keruk, sementara Daun yang Jatuh sama sekali nggak melebih-lebihkan aspek itu.
Kalau kekurangannya menurutku mungkin cuma satu, akhirnya rada menggantung *sad ending juga*, masa Tania mutusin nggak mau kembali, terus gimana nasib Danar sama Ratna? Kok kayaknya gimana gitu, kan kasian si Dede-nya *nggak nyambung* hahaha.""
"
134;"""Buku tere liye yang pertama di baca (dah lama sih bacanya)....setelah itu ketagihan dengan novel-novel tere liye lainnya......novel yang bercerita tentang kehidupan sebuah keluarga yang kurang beruntung, dan dipertemukan nya mereka dengan seorang """"malaikat"""" yang akhirnya mengangkat derajat kehidupan mereka,namun di tengah situasi tersebut, timbullah benih-benih cinta antara Tania dan Danar, walaupun usia mereka terpaut 14 thn dan Danar pun sudah mempunyai tunangan...

ketika cinta harus memilih...haruskah hati ini memilih orang yang benar2 di cintai atau hati ini tetap bersanding dengan orang yang hanya ada rasa suka.

""""Ada orang yang saling mencintai tetapi mereka tidak sampai ke jenjang pernikahan, dan ada juga orang yang menikah tetapi mereka kurang saling mencintai""""""
"
136;"""Sebuah buku agar kita belajar mengerti, menerima, dan memahami atas perasaan kita. Dari semua buku Tere Liye, buku inilah yang paling saya sukai. Buku yang bercerita agar kita dapat mengerti perasaan sendiri maupun orang lain, menerima takdir hidup meski bukan berarti pasrah, dan memahami apa yang digariskan Tuhan untuk kita.

Buku ini mengisahkan tentang percintaan yang sederhana namun sangat mengena. Perbedaan umur belasan tahun yang menahan keduanya untuk saling jujur hingga tak berakhir menyatunya sepasang adam dan hawa. Saya pikir kisah percintaan di sini bukanlah kisah yang banyak diceritakan pada novel teenlit. Sekali lagi, sangat sederhana namun makna bagi kehidupan sangat mengena.""
"
137;"""Baca buku ini sebenarnya tanpa kesengajaan, selama ini aku ga pernah baca buku tere-liye kec yg hafalan solat delisa (nangiiis). Gara2 gada novel lagi, aku baca buku ini dan... gilaaa rame bgt. sedih. pikiran aku tuh kya terhipnotis sama buku itu, seakan aku pemeran utama cewenya (lupa namanya). Efek baca buku ini terus berlanjut, setiap aku pergi ke Gramedia aku pasti nyari kaca dan ngelamun, ngebayangin apaa aja. 

Yang bikin kesel tuh,,cerita ini ga bisa dirubah. ga ngasih kesempatan mereka nyatu. si cowoknya udah keburu nikah. jadinya tuh bikin sesek yang... gtuu deh,,selese bacanya jadi uring-uringan. 

Tapi ini buku keren bangeeeet,, buku kedua tere liye yang aku baca. dan dua-duanya bikin mata aku BENGKAK""
"
139;"kalian harrruuusssss bacaaaa..... pembawaannya menarik dan mengalir. alur bolak balik gak kerasa. cerita yang belum pernah kutemukan. cinta dan pendidikan. nilai hidup dan kasih sayang. kisah hidup penuh likaliku usaha dan perjuangan. usaha memang selalu berbuah manis. apapun yang kita lakukan di hidup kita selalu memberi pelajaran, bagi diri sendiri maupun orang lain, disadari maupun tak disadari. kisah malaikat yang tak mau mengakui cintanya. malaikat yang memberi begitu banyak hal. dan yang terpenting adalah pembelajaran hidup. daun yang jatuh tak pernah membenci angin. malaikat yang memberi pengaruh begitu besar terhadap gadis kecil itu. kehidupan, masa depan, juga perasaan dan hatinya.
"
140;"""Sad, beautiful, tragic. 

Buku kedua Tere Liye yang Saya baca, berbeda dengan Delisa novel ini lebih mengarah ke romansa. 

Dan, Daun Yang Jatuh Tak Pernah Membenci Angin, benar just let it go biarkan kemana angin membawanya. Novel ini mengajarkan banyak hal, bagaimana cara mengakui, menerima, dan merelakan. Sungguh bukan perkara yang mudah. 

Pengolahan dan pilihan kata benar2 dibikin sedemikian apik oleh Penulisnya, nggak heran saya dibuat terhanyut, terbawa ombak, hingga tetiba saja Saya sudah menjumpai akhir halaman Novel. Hanya saja ada yang sedikit mengganggu benak Saya, apa yang dibisikkan Danar pada Tania malam itu dan oh maaf 2 hal - akhir ceritanya yang jauh dari harapan Saya. Sepertinya saya memang belum bisa memahami benar arti kata menerima. ""
"
142;"""Buku pertama yang membuat aku kenal sama sosok Tere Liye dan karya-karyanya yang lain. Setelah itu aku beru paham kalo fil Hafalan Surat Delisa itu juga salah satu karyanya Bang Tere yang difilmkan. Emang bener kata orang kalo karyanya Tere Liye itu diambil dari ide cerita yang sederhana. Hebatnya dia mampu bikin cerita yang sederhana itu jadi mewah dan menimbulkan kesan yang istimewa di hati para pembaca.

Ceritanya tentang Tania yang kehidupan sulitnya diubah oleh seseorang yang bagaikan malaikat. Bayangkan. Kapan bakal nemuin orang kaya 'dia' di dunia nyata ini? Orang itu tiba-tiba muncul dan mengubah kehidupan Tania menjadi lebih baik. Seperti seolah-olah Tuhan mengirimkan orang itu untuknya dan keluarganya.

Lagi-lagi, mendingan baca sendiri cerita selengkapnya. Recommended banget!!""
"
143;"""Ini adalah cerita dari rekaman perasaan dan pikiran Tania. Awal cerita itu pukul 20.00 di lantai dua toko buku terbesar di kotanya. Ia kembali membongkah luka dan bahagia dalam hidupnya. Cerita yang diiringi rinai hujan ini pula semakin membuat hanyut, menenggelamkan perasaan para pembacanya.

Judul yang penuh makna dan meninggalkan pesan bagi siapa saja yang membacanya. Bahkan bagi siapa saja yang sekedar tahu atau mendengarkan judulnya saja, tanpa perlu mereka membaca keseluruhan isi buku ini.

Pelajaran yang tak kalah penting dalam buku ini, bahwa dalam hidup itu sebenarnya simpel. Semua ada masanya, dan masa itu yang akan mengantarkan setiap nasib menuju kenyataan, entah baik maupun buruk. Entah nantinya nasib itu akan membuat kita suka maupun duka, berikut manis-pahitnya.""
"
144;"""'D' benar-benar malaikat yang menyelamatkan Tania dan adiknya dari dunia jalanan, dan Tania jatuh cinta pada malaikat keluarga mereka. ide ceritanya saya suka, walaupun watak Tania yang sedikit sombong.
Cerita ini benar2 mengejutkan, konfliknya bagus. Beda banget sama novel romance pada umumnya(tapi ga bisa dibilang romance, perjalanan hiduplah). Bikin saya greget bacanya. Kenapa sih emangnya kalau Tania suka sama oom2? Begitulah komentar saya terhadap temen2 yang agak risih dengan konflik di dalam novel ini. Cinta kan gak mandang usia. Justru itu """"bumbu manisnya"""" yang didapat dari buku ini. Tapi, ada tapinya...endingnya agak kurang. Saya penasaran apa yang dibisikkan 'D', pengakuankah atau apaaa... Overall saya tetap suka novel2 karya bang Tere""
"
146;"""Buku ini berkisah tentang metamorfosa seorang gadis kecil bernama Tiara dari anak jalanan menjadi seorang eksekutif muda yang sukses, dan juga cinta terpendamnya pada """"dia"""", sang malaikat penolong.
Meski ngga happy ending (hwa...spoiler), suprisingly I really like this book. Cerita yang mengalir khas Tere Liye membuat saya menghabiskannya dalam sekali duduk (sambil nyuapin anak, nemenin main hehe). Yang paling penting adalah pesan moralnya bahwa meski dalam hidup ini 1+1 tak selalu sama dengan 2, kita harus bisa menerimanya dengan tulus. Seperti daun yang jatuh tidak pernah membenci angin. Haha...bingung ya? Makanya baca sendiri:D""
"
147;"menurut saya cerita ini bagus bagus bagus banget. mungkin banyak yang merasa ceritanya berlebihan, dengan tokoh utama perempuan yang sangat arogan dan tokoh utama pria yang rasanya kayak kok-diem-diem-aja-sih. tapi, jika anda termasuk perempuan muda penyuka pria dewasa atau sebaliknya, cerita dalam novel ini akan sangat mudah didalami. ceritanya kena banget. saya rasa novel ini akan jauh lebih hebat kalau dibuat dalam versi si tokoh utama pria nya. karena bagi pria tentu tak pernah semudah: ""kalau cinta, maka bersatu saja!"" seperti kebanyakan perempuan berpikir demikian. yah pokoknya, novel ini.. keren lah! :)) 
"
149;"""Buku ini mengajarkan sesuatu, “Bahwa hidup harus menerima... penerimaan yang indah. Bahwa hidup harus mengerti... pengertian yang benar. Bahwa hidup harus memahami... pemahaman yang tulus. Tak peduli lewat apa penerimaan, pengertian, dan pemahaman itu datang.Tak masalah meski lewat kejadian yang sedih dan menyakitkan.
Dan aku yakin setiap orang memilikinya, memiliki jalan cerita masing-masing ketika berproses untuk menerima, mengerti, dan memahami apa yang terjadi di kehidupannya.

Daun Yang Jatuh Tak Pernah Membenci Angin... sama pula ketika aku membaca buku ini
Air Mata Pembaca Yang Jatuh Tak Pernah Membenci si Penulis... 
#senang sekali bisa dipertemukan dengan buku ini.^_^""
"
150;"Dimulai dengan alur yang datar dan cenderung lamban, kemudian menanjak tajam di sepertiga akhir buku ini. Pemilihan katanya oke. Banyak kalimat yang layak kutip. Karakter-karakter di dalamnya juga manusiawi. Tania cantik, pintar, tapi keras kepala, cenderung arogan. Danar baik kaya malaikat, tapi plin-plan, semua-semuanya dipendam sendiri. Tipikal yang bakal dibenci pembaca yang suka karakter sempurna. Endingnya begitu jujur dan realistis. Paling yang agak mengganggu adalah flashback di beberapa bagian yang ga ada pembatas yang jelas antara cerita sekarang dan masa lalu, jadi harus beberapa kali baca supaya ngerti.
"
153;"""Minggu kedua Januari saya dimulai dengan buku-buku romance yang bikin mewek (╥﹏╥)(╥﹏╥)(╥﹏╥)

Ini buku Tere Liye pertama yang saya baca. Bagus. Saya suka. Selain cerita romancenya, ada pelajaran tentang kemanusian dan kehidupan juga di sini.

Kalau saya yang jadi Tania, saya rasa saya juga akan jatuh cinta sama dia. Tapi sayang sekali. Seperti kata Anne, ini adalah tentang pilihan rasional. Ckckck. Dalam kasus Tania dan si dia ini, saya rasa cinta memang seharusnya dikatakan ya. Kalau tidak, rasa penyesalannya mungkin tidak akan bisa ditanggung. Hiks. Sudahlah. 3 dari 5 bintang. I liked it.""
"
154;"""Novel ringan yang enak dibaca, ga perlu banyak loading dan roaming, cukup untuk refreshing. Dan cukup mengisi kebopengan hati yang butuh akan dongeng cinta, dalam hal ini hati saya. Dengan plot cerita yang cocok buat dijadiin FTV atau film based on books yang lagi ngetrend sekarang.
Meskipun, agak kaget juga ngeliat ratingnya yang tinggi, karna menurut saya itu overrated. Apa ini karna endingnya yang """"realistis""""? Ga cukup ngaruh buat saya. Karna hampir keseluruhan isi dalam novel ini is too good to be true, dengan karakter dan jalan hidup yang terlalu """"smooth"""", dibalik segala macam bumbu drama kemelankolisannya. Tiga udah lebih dari cukup""
"
158;"""ngga nyangka banget nemu novel ini
penuh inspirasi + cerita yang menyentuh
jadi tentang dua manusia yg jatuh cinta, yang saling tak mengungkapkannya satu sama lain melalui perkataan namun terlihat melalui perbuatan. hal itu yang membuat rumit, dimana yang satu tidak mengungkpkan karena pikiran rasionalnya dan yang satu tak mengungkapkan karena memikirkan perasaan yg lain dan kedepannya bagaimana jik perasaan itu diungkapkan. walupun akhirny masing-masing tau
tapi saya nangkapnya 80% berujung sedih, karena hanya diakhiri kata, tanpa perbuatan dalam bentuk penjelasan
tapi lagi, novel ini recommended (y) ""
"
159;"""Sudah lama tertarik sama Tere liye bingung mau yang mana trus direkomen temen yg ini. terus setelah bolak balik bbrp kali ke toko buku akhirnya aku beli juga...dan...amazed with how he tell us the story....
cerita menarik dan beberapa kalimat mendalam yang dalemmm bgt isinya....

hal 247
"""" Dulu anne pernah bilang, orang yang memendam perasaan sering kali terjebak oleh hatinya sendiri. sibuk meranfkai semua kejadian disekitarnya untuk membenarkan hatinya berharap. sibuk menghubungkan banyak hal agar hatinya senang menimbun mimpi. sehingga suatu ketika dia tidak tahu lagi mana simpul yang nyata dan mana simpul yang dusta.""""""
"
160;"""Baca buku ini di awal Januari 2012. Dari baca sampai selesai nggak berhenti nangis. Huhu...
bagus sekali bukunya. Wajib baca!
Soal bahasa saya nggak komen lagi deh. Bang Darwis emang jagonya merangkai kata-kata sederhana namun memiliki makna yang dalam. Satu yang mengganggu saya, kesalahan2 kecil seperti penulisan nama, beberapa kalimat, dan ejaan kok ya salah2. Entah bagaimana ngeditnya. Kalau penulis salah, bisa dimaklumi. Mungkin karena terburu2, atau kejenuhan mata membaca. Mestinya editor harus lebih jeli melihatnya""
"
161;"""1 kata. keren. keren banget ini novel, waw! 

penasaran banget apa yang Danar bilang ke Tania pas terkahir itu. aaaaaa walapun sedih gak happy ending :( 

keren! keren! keren banget ini novel x)) haha udah berapa kali saya bilang keren?)tapi emang keren banget, dari cara Tere Liye mengubah alur waktu dan cara penulisan dan penggambaran tokoh Tania kecil dan Tania dewasa itu bener-bener apik!

rekomendasi banget ini novel, dari dulu pengen beli dan akhirnya kesampean! dan bener dugaanku, novel ini emang bagus banget. :)""
"
162;"""membaca judul buku ini aja saya sudah penasaran dengan cerita dari buku ini. dan ketika saya membaca buku ini ekspektasi saya ternyata jauh di bawah buku ini. cerita dalam buku ini mengalir dengan sangat indah dan sangat lembut membuat pembacanya terhipnotis dengan tokoh dan alur yang di buat sih penulis, gak bisa membayangkan bagaimana bila saya jadi tokoh utama yang mencintai seseorang yang tak sanggup saya gapai. seseorang yang menurut sekeliling tidak mungkin bisa menjadi milik kita 

novel bagus dan layak dibaca""
"
163;"""ini adalah novel karya mba Tere Liye yang pertama aku baca..tadinya aku gak terlalu tertarik dengan novel ini karena setauku novelnya mba Tere itu ceritanya 'berat' semua. tapi akhirnya aku baca juga *dapet pinjeman dari manda hoho* eh dan ternyata.. aku suka sekali ceritanya, ceritanya sangat menyentuh..jujur aku sempet berkaca-kaca waktu membacanya. walaupun menurutku perbandingan umur antara Tania dan Danar terlampau jauh banget yah-_- tapi aku tetep suka ko! keren deh ceritany! tapi aku masih penasaran kira-kira Tania bakalan jadi sama Jhony Chan gak yah haha:p
P""
"
165;"""kalau lihat dari cover bukunya, kebanyakan teman2 saya tidak terlalu tertarik untuk membacanya. alhamdulillah, ketika melihat buku ini saya seperti ingin sekali menyelesaikannya. buku ini saya baca pertama kali saya kelas 2 smp atau kira2 tahun 2008 kalau tidak salah.
hingga saat ini, sepertinya sudah lebih dari 10 kali saya mengulang membaca buku ini. 
ceritanya sederhana, tidak muluk2. tapi, banyak sekali qoute2 yang benar2 mengena di hati pembacanya, seperti saya ini
benar2 buku yang sangat menginspirasi para kawula muda.""
"
166;"""Pertama baca buku ini, jujur aja kecewa bgt sama endingnya. Mungkin karena berharap happy ending.

Pertama baca buku ini, agak merasa aneh juga ngeliat anak yang suka sama om-om (maksudnya usia mereka kan beda jauh ya jadi jatohnya yg cowo itu om om kan..)

Tapi pas kedua kali baca, malah jd ketagihan.

Buku ini kaya ngejelasin kalo cinta itu buta. Kita bisa jatuh cinta sama siapa aja. Entah yang lebih tua bahkan udh kaya om om. Atau yg masih muda dan umurnya jauhbgt sama kita.

Dan, ya. Suka aja sama cara penulis deskripsiin ceritanya sampe akhir:)""
"
167;"""Ini buku tere-liye pertama yang saya baca. Dari judulnya sih saya udah terbayang cerita didalamnya. Tapi saya tetep penasaran dan memutuskan baca buku ini. 
Daaaaan saya suka sekali buku ini karena alur ceritanya yang ngebuat penasaran. tokoh Danar yang menarik, rendah hati, baik, care membuat saya jatuh cinta. Banyak hal yang saya pelajari dari buku ini antara lain menjadikan cinta sebagai motivasi untuk meningkatkan kualitas diri dan sebuah penerimaan atas takdir yang telah digariskan olehNya.""
"
168;"""*short review (ngga sempat buat full review dengan sinopsisnya)

Menurutku sebenarnya buku ini bagus sekali. Terlebih dengan judul yang sangat-sangat bagus (menurutku), dengan arti yang sangat mendukung. Ceritanya juga bisa dinikmati dengan baik. Aku sangat menikmati gaya cerita Tere-Liye, karena penulisannya puitis sekali. :):)
Sayangnya aku kecewa dengan ending-nya. Jadi, dari buku yang inginnya aku kasi rating 5, akhirnya aku kasi 4 aja. 
But overall, buku ini bagus dan ada pelajaran yang bisa diambil juga dari cerita ini. :):)""
"
170;"Bagus, saya suka. Tapi buku Om Tere favorit saya tetap masih Bidadari Bidadari Surga dan Kau, Aku dan Sepucuk Angpau Merah sama Berjuta Rasanya (yg lain lagi dalam proses mau dibaca & dikoleksi) Menuju ke Ending greget banget, tapi saya kesel banget tuh sama Danar jadinya -_- Saya suka deh sama Dede, tipikal adek yang asik ya kayaknya :D Ga banyak komentar sih, saya suka seperti biasa banyak pesan moralnya, bikin penasaran dan nagih, tp masih ada beberapa typo. Saya jd ngerti kenapa ada ""DAUN itu"" di kover sama di judulnya, hehehe :) Kali ini empat bintang! Suka banget!
"
171;"""Ugh saya benar2 terkesima atas novel ini. Mungkin atas gaya bahasanya yang relaxing dan benar - benar tertata rapi tanpa harus buru2 melompat ke cerita lain. Gara2 novel ini saya menjadi salah satu fans Tere Liye :D 

Ada banyak bagian2 novel ini yg dapat menitikkan air mata saya, membuat saya kagum, membuat saya menerima informasi baru, dan membuat saya menjadi sedikit banyak belajar tentang kehidupan itu sendiri. 10/10 untuk semua itu.

Tetap berkarya ya Oom, kami penyuka cerita anti mainstream akan selalu setia kok :B""
"
173;"""Duh, kudet banget ya aku, baru baca novelnya Tere Liye sekarang, padahal booming-nya dari jaman kapan. ._. Tapi lebih baik baca kan daripada nggak sama sekali? *ngeles*
Romance yang diusung emang bukan romance menye-menye, tapi romance realistis, mengangkat kisah cinta Tiara, anak jalanan, yang mencintai """"malaikat""""-nya sendiri. Konfliknya sederhana memang, tapi gaya bahasa dan cara mendeskripsikan sesuatu ala Bung Tere Liye emang juara.
Bakal kukasih 5 bintang kalau endingnya lebih nge-#jlebb. :))""
"
174;"""Tere liye bisa buat aku seperti menjadi Tania. Suatu alur yang unik, pembaca akan dibawa seperti menyelami waktu, mengenang masalalu kemudian akan kembali pada masa ini. Sepotong demi sepotong cerita diceritakan dengan apik seperti permainan Lego Dede. Memang menguras banyak emosi, walau cuma membaca, semuanya terasa nyata.
Salut sama kegeniusan bang Tere dalam menyusun novel ini.
Tapi maaf hanya sampai bintang 4, karena aku agak kurang sreg dengan pemilihan umur dan terlalu mudah nya pemeran utama dalam menjalani hidup. Tapi itu ngga mengurangi keindahan isi novel ini kok, serius""
"
175;"Waktu itu pinjem punya temen, karena aku selalu yakin kalo novel pengarangnya Tere Liye. Dan benar saja, aku benar-benar jatuh cinta sama novel ini. Meski awalnya, aku sangat jengkel sama Tania yang terkesan egois melihat kebahagiaan Danar dan Ratna. Tapi ... nyesek juga bacanya. Tania gak mau nyebut nama orang itu, padahal namanya udah jelas. Dari pertengahan sampai akhir, novel ini sukses membuatku nyesek tak berkesudahan, sekaligus jengkel tak berakhiran. Keren lah pokoknya, sangat inspiratif.
"
176;"novel yang sangat sederhana namun memberikan kesan yang dalam tentang kehidupan. satu pesan yang selalu aku ingat yaitu bahwa kita harus ikhlas dalam menjalankan kehidupan ini, ikhlas terhadap takdir yang telah digariskan Allah baik atau buruknya, semua akan ada hasilnya. tere liye juga selalu memberikan referensi tulisan-tulisan yang bagus. gaya bahasanya terdeskripsikan dengan baik sehingga memberikan efek kepada si pembaca, serasa kita yang berada di posisi Tania. Thanks bang Tere... ini novel paling favorit aku…
"
178;"awalnya agak keganggu sama alur maju mundurnya. tapi, pas dilanjutin baca. wow. ikut-ikutan emosi. awalnya sebel banget sama Tania, eh nggak taunya di ending, si oom Danarnya lebih jahat nggak mau ngaku. pokoknya ini buku keren deh. gue suka, sampe ngebekas di hati. hahaha. cuman kekurangannya yah, masih ada kata-kata yg typo, terus pas dede chat sama tania, kok jadinya dede malah bilang ""apakh kak ratna baik-baik saja?"" kan padahal nanyanya ke Tania.
"
179;"satu bintang untuk gaya penulisannya, satu bintang untuk motivasi dalam tulisannya, satu lagi untuk berhasil membuat saya menangis. ini novel pertama Tere Liye yang saya baca. Kesan pertama tidak buruk juga tidak baik. mungkin karena saya bukan tipe penyuka 'sad ending' maupun 'ending yang gantung'. karakter Danar dibuat entah mengapa serba sempurna di novel ini, yang anehnya tak membuat saya tertarik. malah karakter Dede yang menarik perhatian saya. simply, saya suka novel ini.
"
180;"""Sangat suka dengan Tere Liye. Aku sangat suka sekali dengan permainan alur yang dilakukan oleh penulis. Seru. Namun aku rasa cukup aneh jika seorang gadis kecil 13 tahun bisa mempunyai perasaan cinta kepada laki-laki berusia 20 tahunan.
Hmm... endingnya juga menyebalkan. hehe. Tapi overall, dijamin pantas untuk dikoleksi.""
"
